0,500,|,83.86167407035828,|,4443750.0
4,500,|,83.91648769378662,|,4447725.0
7,500,|,83.86266851425171,|,4450173.0
4,500,|,83.7234833240509,|,4447725.0
17,500,|,85.95412015914917,|,4446666.0
18,500,|,85.04177975654602,|,4443881.0
2,500,|,86.44934058189392,|,4444758.0
0,500,|,83.87757444381714,|,4443750.0
13,500,|,82.38146233558655,|,4441979.0
11,500,|,80.98188257217407,|,4443499.0
19,500,|,79.48473119735718,|,4442342.0
9,500,|,59.82107186317444,|,4446685.0
10,500,|,62.638344526290894,|,4446629.0
11,500,|,77.57836198806763,|,4443499.0
